track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Bruh,32,Hovey Benjamin,28,Bruh,203385,spotify:track:5iGj6bCMWlgYWFTDIJlgGw,0.864,0.593,0.0,-8.954,1.0,0.085,0.0116,0.0308,0.12,0.191,144.018,audio_features,5iGj6bCMWlgYWFTDIJlgGw,spotify:track:5iGj6bCMWlgYWFTDIJlgGw,https://api.spotify.com/v1/tracks/5iGj6bCMWlgYWFTDIJlgGw,https://api.spotify.com/v1/audio-analysis/5iGj6bCMWlgYWFTDIJlgGw,203385.0,4.0,1613,Hovey Benjamin - Bruh (Official Audio),Hovey Benjamin,160448652,563780,-2650,44E4KCK1GIo,5iGj6bCMWlgYWFTDIJlgGw,6727057748833419269,1243818937,1243818934,ACe3ZxP8zAoc
MY PYT,52,Wale,67,Shine,236866,spotify:track:2Fe6gDE0mCZz0g98i5QpVL,0.554,0.481,0.0,-9.823,1.0,0.329,0.0139,0.0,0.0787,0.456,191.991,audio_features,2Fe6gDE0mCZz0g98i5QpVL,spotify:track:2Fe6gDE0mCZz0g98i5QpVL,https://api.spotify.com/v1/tracks/2Fe6gDE0mCZz0g98i5QpVL,https://api.spotify.com/v1/audio-analysis/2Fe6gDE0mCZz0g98i5QpVL,236867.0,4.0,1614,Wale - My PYT [Official Music Video],Wale,5584246,563500,0,aRGzlvOuigc,2Fe6gDE0mCZz0g98i5QpVL,101248311,1114131510,1114131397,LauH3qe4dRgh
Magic In The Hamptons,0,Social House,62,Tick Tock Songs 2020,164640,spotify:track:7groH97ZqzIP5bxK92jhRP,0.769,0.479,1.0,-5.339,1.0,0.0385,0.66,0.0,0.0914,0.803,96.05,audio_features,7groH97ZqzIP5bxK92jhRP,spotify:track:7groH97ZqzIP5bxK92jhRP,https://api.spotify.com/v1/tracks/7groH97ZqzIP5bxK92jhRP,https://api.spotify.com/v1/audio-analysis/7groH97ZqzIP5bxK92jhRP,164640.0,4.0,1615,Social House - Magic In The Hamptons ft. Lil Yachty (Directed by Cole Bennett),lilyachty & Social House,156576412,562100,3630,4aoQeOnZX1g,7groH97ZqzIP5bxK92jhRP,6707521414695521030,1392575417,1392575104,tMc5tvaVfQmh
Thinking with My Dick (feat. Juicy J),69,Kevin Gates,71,Stranger Than Fiction,165314,spotify:track:1ojBtNRMzjL7ptLPZCzfRz,0.77,0.699,0.0,-6.59,1.0,0.199,0.0596,1.65e-05,0.17,0.696,81.003,audio_features,1ojBtNRMzjL7ptLPZCzfRz,spotify:track:1ojBtNRMzjL7ptLPZCzfRz,https://api.spotify.com/v1/tracks/1ojBtNRMzjL7ptLPZCzfRz,https://api.spotify.com/v1/audio-analysis/1ojBtNRMzjL7ptLPZCzfRz,165315.0,4.0,1616,Kevin Gates - Thinkin' With My Dick (Lyrics) | ain't too pretty in the face but she super thick,Juicy J & Kevin Gates,423410125,561580,-3980,-AOYm1Hafrc,1ojBtNRMzjL7ptLPZCzfRz,6704930248477116418,661233781,661233401,SO1mCcj8orCk
Good Morning,41,Mak Sauce,28,Good Morning,155733,spotify:track:3YgeIbA0dOVSOClZKUUxzz,0.883,0.584,11.0,-7.463,1.0,0.471,0.05,0.0,0.0679,0.798,148.059,audio_features,3YgeIbA0dOVSOClZKUUxzz,spotify:track:3YgeIbA0dOVSOClZKUUxzz,https://api.spotify.com/v1/tracks/3YgeIbA0dOVSOClZKUUxzz,https://api.spotify.com/v1/audio-analysis/3YgeIbA0dOVSOClZKUUxzz,155733.0,4.0,1617,"Mak Sauce - ""GOOD MORNING"" (Official Music Video) @MAKSAUCE",Mak Sauce,137382606,561200,-3182,gtu6ueiFmQQ,3YgeIbA0dOVSOClZKUUxzz,6746146982219221765,1499002813,1499002383,SXbYXzNApcBe
Defaulter,58,R Nait,55,Defaulter,201745,spotify:track:260lfDzVnZHXmIXIvKUNVz,0.761,0.846,9.0,-2.393,0.0,0.287,0.251,0.0,0.324,0.793,171.996,audio_features,260lfDzVnZHXmIXIvKUNVz,spotify:track:260lfDzVnZHXmIXIvKUNVz,https://api.spotify.com/v1/tracks/260lfDzVnZHXmIXIvKUNVz,https://api.spotify.com/v1/audio-analysis/260lfDzVnZHXmIXIvKUNVz,201745.0,4.0,1618,Defaulter  | R Nait & Gurlez Akhtar | Mista Baaz  | Jass Records,R Nait,12193632,561100,1571,6MbSP5yaJHs,260lfDzVnZHXmIXIvKUNVz,6791564794924271617,,,s8hPzv6XCbgc
Joha,71,Asake,72,Mr. Money With The Vibe,148000,spotify:track:5UwxpuGHkwiojKDaPC5ZNu,0.819,0.817,1.0,-8.221,0.0,0.0698,0.0593,0.201,0.275,0.77,120.039,audio_features,5UwxpuGHkwiojKDaPC5ZNu,spotify:track:5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/tracks/5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/audio-analysis/5UwxpuGHkwiojKDaPC5ZNu,148000.0,4.0,1619,Asake - Joha (Official Video),Asake,15516777,560800,-500,fXl5dPuiJa0,5UwxpuGHkwiojKDaPC5ZNu,7140933071335557893,1636749025,1636748658,DTqfDRkgmzEd
Rocking,0,Joey Backwood,0,Rocking,79542,spotify:track:0kU4HaOLVcW9EBUCYweCKi,0.716,0.233,2.0,-14.427,1.0,0.0712,0.0284,0.454,0.111,0.104,122.016,audio_features,0kU4HaOLVcW9EBUCYweCKi,spotify:track:0kU4HaOLVcW9EBUCYweCKi,https://api.spotify.com/v1/tracks/0kU4HaOLVcW9EBUCYweCKi,https://api.spotify.com/v1/audio-analysis/0kU4HaOLVcW9EBUCYweCKi,79543.0,4.0,1620,Rockin,Chris Alan Lee,89650356,559800,7428,,0kU4HaOLVcW9EBUCYweCKi,6777263935914510337,,,6X6ao0TlxaiG
lovely,27,Billie Eilish,87,Pop for You,200185,spotify:track:7xkthafoCV3TvdCNRuYkFW,0.292,0.296,4.0,-10.109,0.0,0.0359,0.934,0.0,0.095,0.112,115.046,audio_features,7xkthafoCV3TvdCNRuYkFW,spotify:track:7xkthafoCV3TvdCNRuYkFW,https://api.spotify.com/v1/tracks/7xkthafoCV3TvdCNRuYkFW,https://api.spotify.com/v1/audio-analysis/7xkthafoCV3TvdCNRuYkFW,200186.0,4.0,1621,"Billie Eilish, Khalid - lovely",Khalid & BILLIE EILISH,301621744,559800,2900,V1Pl8CzNzCw,7xkthafoCV3TvdCNRuYkFW,5000000001369380479,1369380479,1369379667,aKnMZAUMsKO8
Te Vi,80,Piso 21,73,Te Vi,231848,spotify:track:059bcIhyc2SBwm6sw2AZzd,0.877,0.777,1.0,-4.246,1.0,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,audio_features,059bcIhyc2SBwm6sw2AZzd,spotify:track:059bcIhyc2SBwm6sw2AZzd,https://api.spotify.com/v1/tracks/059bcIhyc2SBwm6sw2AZzd,https://api.spotify.com/v1/audio-analysis/059bcIhyc2SBwm6sw2AZzd,231848.0,4.0,1622,Piso 21 & Micro TDH - Te Vi (Video Oficial),Micro TDH & Piso21,86067787,559404,-222,0yruvXjYoUo,059bcIhyc2SBwm6sw2AZzd,6872538466777975553,1445462541,1445462303,cUEapYXN5pKe
"This Guy's In Love With You, Pare",0,Parokya Ni Edgar,62,"Inuman Sessions, Vol. 1",194853,spotify:track:72SfF6TiQ7pS9VHQNeNVLL,0.579,0.733,2.0,-6.695,1.0,0.0816,0.628,0.0,0.287,0.798,128.943,audio_features,72SfF6TiQ7pS9VHQNeNVLL,spotify:track:72SfF6TiQ7pS9VHQNeNVLL,https://api.spotify.com/v1/tracks/72SfF6TiQ7pS9VHQNeNVLL,https://api.spotify.com/v1/audio-analysis/72SfF6TiQ7pS9VHQNeNVLL,194853.0,4.0,1623,This Guy Is Inlove With You Pare Parokya Ni Edgar,Parokya Ni Edgar,19997433,559400,-2775,S1jm3cTp14Q,72SfF6TiQ7pS9VHQNeNVLL,6703122980639082498,1660306106,1660305577,6M2QsUthU7rt
GUMMO,0,6ix9ine,71,GUMMO,157643,spotify:track:0lcJ1p6R8PWT5u7GW4J9YH,0.69,0.771,1.0,-4.939,1.0,0.157,0.0555,0.0,0.138,0.629,78.518,audio_features,0lcJ1p6R8PWT5u7GW4J9YH,spotify:track:0lcJ1p6R8PWT5u7GW4J9YH,https://api.spotify.com/v1/tracks/0lcJ1p6R8PWT5u7GW4J9YH,https://api.spotify.com/v1/audio-analysis/0lcJ1p6R8PWT5u7GW4J9YH,157643.0,4.0,1624,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),6ix9ine,36253497,559248,-568,gAs9HZC9c7Y,0lcJ1p6R8PWT5u7GW4J9YH,6525087729770828800,1444610208,1444610205,bxMJg6qm0p49
PSL,63,Sech,79,42,175903,spotify:track:6o4Gciys1ZIOQ2kDGnvKdm,0.816,0.582,5.0,-4.64,0.0,0.0579,0.176,2.74e-05,0.176,0.873,89.977,audio_features,6o4Gciys1ZIOQ2kDGnvKdm,spotify:track:6o4Gciys1ZIOQ2kDGnvKdm,https://api.spotify.com/v1/tracks/6o4Gciys1ZIOQ2kDGnvKdm,https://api.spotify.com/v1/audio-analysis/6o4Gciys1ZIOQ2kDGnvKdm,175903.0,4.0,1628,Sech - PSL (Visual),SechMusic,166045279,558300,-3012,hnXlEZSZ5o4,6o4Gciys1ZIOQ2kDGnvKdm,6957283863559293702,1558956300,1558956285,yRnzIzVE3ycU
Criminal,74,Britney Spears,78,Femme Fatale (Deluxe Version),225080,spotify:track:6T689Jvh5KrSXyaPtUWZtQ,0.696,0.734,7.0,-5.294,1.0,0.0298,0.0485,0.0,0.183,0.711,107.987,audio_features,6T689Jvh5KrSXyaPtUWZtQ,spotify:track:6T689Jvh5KrSXyaPtUWZtQ,https://api.spotify.com/v1/tracks/6T689Jvh5KrSXyaPtUWZtQ,https://api.spotify.com/v1/audio-analysis/6T689Jvh5KrSXyaPtUWZtQ,225080.0,4.0,1629,Britney Spears - Criminal (Official Video),Britney Spears,154486111,558000,-212,s6b33PTbGxk,6T689Jvh5KrSXyaPtUWZtQ,222501097603559424,423015285,423015214,yRNb7AA2JvSV
Новогодняя,34,Diskoteka Avariya,42,Новогодняя,311688,spotify:track:2CZPJLTtQ8fNps1iOw4xfb,0.635,0.962,7.0,-2.822,0.0,0.0496,0.00276,0.00163,0.302,0.841,133.996,audio_features,2CZPJLTtQ8fNps1iOw4xfb,spotify:track:2CZPJLTtQ8fNps1iOw4xfb,https://api.spotify.com/v1/tracks/2CZPJLTtQ8fNps1iOw4xfb,https://api.spotify.com/v1/audio-analysis/2CZPJLTtQ8fNps1iOw4xfb,311688.0,4.0,1630,"Дискотека Авария — Новогодняя (Официальный клип, 1999) [HQ]",Дискотека Авария,64702124,557922,-1849,xviBEvbxgZ0,2CZPJLTtQ8fNps1iOw4xfb,6709395522953676801,1180092100,1180092082,flF6uhLdtD8g
Mosale Mosale,34,D. Imman,61,Yennamo Yedho (Original Motion Picture Soundtrack),244533,spotify:track:2EPzqA21QB9plCchy6eEzt,0.692,0.782,11.0,-4.174,0.0,0.0502,0.187,0.0,0.111,0.791,94.944,audio_features,2EPzqA21QB9plCchy6eEzt,spotify:track:2EPzqA21QB9plCchy6eEzt,https://api.spotify.com/v1/tracks/2EPzqA21QB9plCchy6eEzt,https://api.spotify.com/v1/audio-analysis/2EPzqA21QB9plCchy6eEzt,244533.0,4.0,1632,original sound - N.K. Patel,N.K. Patel,17124563,557200,1200,,2EPzqA21QB9plCchy6eEzt,6754671894399634177,,,2wanYEZFQrA0
Let Me Down Slowly,0,Alec Benjamin,74,Let Me Down Slowly,169180,spotify:track:2uaiyLKnYvazyfR0Ky3Kbk,0.649,0.548,1.0,-5.692,0.0,0.0318,0.733,0.0,0.136,0.506,150.036,audio_features,2uaiyLKnYvazyfR0Ky3Kbk,spotify:track:2uaiyLKnYvazyfR0Ky3Kbk,https://api.spotify.com/v1/tracks/2uaiyLKnYvazyfR0Ky3Kbk,https://api.spotify.com/v1/audio-analysis/2uaiyLKnYvazyfR0Ky3Kbk,169181.0,4.0,1634,Alec Benjamin - Let Me Down Slowly [Official Music Video],AlecBenjamin,64578976,557000,7100,50VNCymT-Cs,2uaiyLKnYvazyfR0Ky3Kbk,6576546611290344205,1386999451,1386999436,KyRiAKNd30VG
Breaking Me,0,Topic,72,Trending Now Volume 8,166793,spotify:track:2P03rrmrARBbdqzEGfLakM,0.789,0.72,8.0,-5.652,0.0,0.217,0.223,0.0,0.129,0.664,122.031,audio_features,2P03rrmrARBbdqzEGfLakM,spotify:track:2P03rrmrARBbdqzEGfLakM,https://api.spotify.com/v1/tracks/2P03rrmrARBbdqzEGfLakM,https://api.spotify.com/v1/audio-analysis/2P03rrmrARBbdqzEGfLakM,166794.0,4.0,1635,"Topic, A7S - Breaking Me ft. A7S",Topic,94892842,556716,-1926,jIoEaTN7GGo,2P03rrmrARBbdqzEGfLakM,6772234874674759682,1490348552,1490348545,su8VF57eDDdD
Hold On,0,Chord Overstreet,61,Hold On,198853,spotify:track:4mKYqRVmYP4tKZGitN2iWh,0.608,0.448,2.0,-9.572,1.0,0.0513,0.484,0.0,0.0804,0.154,120.084,audio_features,4mKYqRVmYP4tKZGitN2iWh,spotify:track:4mKYqRVmYP4tKZGitN2iWh,https://api.spotify.com/v1/tracks/4mKYqRVmYP4tKZGitN2iWh,https://api.spotify.com/v1/audio-analysis/4mKYqRVmYP4tKZGitN2iWh,198853.0,4.0,1636,Chord Overstreet - Hold On (Lyric Video),Chord Overstreet,165948622,556000,806,8ofCZObsnOo,4mKYqRVmYP4tKZGitN2iWh,197357361941168128,1444895706,1444895686,ffSX3zB5vPKK
Call me,1,90sFlav,49,Collection,126250,spotify:track:34A2accnIDPOhkRltN8KJY,0.748,0.265,8.0,-12.074,0.0,0.229,0.952,0.917,0.0866,0.14,77.009,audio_features,34A2accnIDPOhkRltN8KJY,spotify:track:34A2accnIDPOhkRltN8KJY,https://api.spotify.com/v1/tracks/34A2accnIDPOhkRltN8KJY,https://api.spotify.com/v1/audio-analysis/34A2accnIDPOhkRltN8KJY,126250.0,4.0,1638,Call me,90sFlav,282407994,555310,-745,-tFd3rGkMNw,34A2accnIDPOhkRltN8KJY,6691197946051955457,1348718401,1348716488,tupjy2apQfWv
PYRO,59,Chester Young,40,PYRO,148364,spotify:track:3aDhgouoRk6awklXL4QBGQ,0.718,0.977,1.0,-1.824,1.0,0.0668,0.143,0.0318,0.374,0.259,125.983,audio_features,3aDhgouoRk6awklXL4QBGQ,spotify:track:3aDhgouoRk6awklXL4QBGQ,https://api.spotify.com/v1/tracks/3aDhgouoRk6awklXL4QBGQ,https://api.spotify.com/v1/audio-analysis/3aDhgouoRk6awklXL4QBGQ,148364.0,4.0,1639,Chester Young and Castion - PYRO,chesteryoung & Castion,200714039,554652,-2190,OJPxiY5Q6iE,3aDhgouoRk6awklXL4QBGQ,6842438011829897985,1483357101,1483357100,x7gajTaHpEoa
París,77,Ingratax,59,KITSUNE,151428,spotify:track:1spjTB2jFkxAvMdKas3x2H,0.588,0.46,1.0,-5.748,0.0,0.1,0.452,0.000777,0.0667,0.414,168.012,audio_features,1spjTB2jFkxAvMdKas3x2H,spotify:track:1spjTB2jFkxAvMdKas3x2H,https://api.spotify.com/v1/tracks/1spjTB2jFkxAvMdKas3x2H,https://api.spotify.com/v1/audio-analysis/1spjTB2jFkxAvMdKas3x2H,151429.0,4.0,1640,Ingratax - Paris (Official Video),ingrid,145007471,554200,16,65DZ9BYskdE,1spjTB2jFkxAvMdKas3x2H,6980541252840359938,1575025169,1575025167,9PkfCfkWUWNI
เธอเชื่อเรื่องพรหมลิขิตหรือเปล่า [Destiny],47,Catchy,27,เธอเชื่อเรื่องพรหมลิขิตหรือเปล่า [Destiny],229166,spotify:track:1vZPPkCUwCejpoPt9tzAFK,0.624,0.387,6.0,-9.247,1.0,0.041,0.782,2.73e-05,0.203,0.35,144.088,audio_features,1vZPPkCUwCejpoPt9tzAFK,spotify:track:1vZPPkCUwCejpoPt9tzAFK,https://api.spotify.com/v1/tracks/1vZPPkCUwCejpoPt9tzAFK,https://api.spotify.com/v1/audio-analysis/1vZPPkCUwCejpoPt9tzAFK,229167.0,4.0,1642,วงดนตรีงานแต่งงาน CATCHY - เธอเชื่อเรื่องพรหมลิขิตหรือเปล่า [Official Lyrics Video],CATCHY,43508125,554056,-1044,-oJPQOCTVKI,1vZPPkCUwCejpoPt9tzAFK,6997956433811605505,1392455137,1392454767,sirPj91jLlX0
Blinding Lights,20,The Weeknd,94,Blinding Lights,201573,spotify:track:0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573.0,4.0,1643,The Weeknd - Blinding Lights (Official Video),The Weeknd,97628017,553800,-1400,4NRXx6U8ABQ,0sf12qNH5qcw8qpgymFOqD,6772930910393273094,1488408568,1488408555,xJatOOVGt2u0
Que Me Deje Coja Si No Next,42,Dj Peligro,44,Que Me Deje Coja Si No Next,96663,spotify:track:41cnTb5D3h6ykreOtZbXkZ,0.576,0.762,9.0,-5.342,0.0,0.252,0.386,9.78e-05,0.0578,0.756,175.831,audio_features,41cnTb5D3h6ykreOtZbXkZ,spotify:track:41cnTb5D3h6ykreOtZbXkZ,https://api.spotify.com/v1/tracks/41cnTb5D3h6ykreOtZbXkZ,https://api.spotify.com/v1/audio-analysis/41cnTb5D3h6ykreOtZbXkZ,96664.0,4.0,1644,"DJ Peligro - Que me deje coja si no next  (Tik Tok Original, yo quiero un pelotero) ❌ Eli Bet",Dj Peligro & Eli-Bet,102796717,553700,-1994,ZOXsDCV7EjA,41cnTb5D3h6ykreOtZbXkZ,6867713767354977026,,,1KqsvXTVkaCb
Reloj,74,Rauw Alejandro,88,Afrodisíaco,231594,spotify:track:4loQgPwJHocL3dFwLfjb1J,0.823,0.537,8.0,-2.627,1.0,0.211,0.176,3.75e-06,0.124,0.608,175.965,audio_features,4loQgPwJHocL3dFwLfjb1J,spotify:track:4loQgPwJHocL3dFwLfjb1J,https://api.spotify.com/v1/tracks/4loQgPwJHocL3dFwLfjb1J,https://api.spotify.com/v1/audio-analysis/4loQgPwJHocL3dFwLfjb1J,231595.0,4.0,1645,Rauw Alejandro x Anuel AA - Reloj (Video Oficial),rauwalejandro & ANUEL,97719371,553574,-1712,-3HjrdC0dAk,4loQgPwJHocL3dFwLfjb1J,6914788756574800645,1536862169,1536861742,iPTbAeHsundn
Hãy Để Anh Yên - DJ Trang Moon Remix,22,Ngân Ngân,18,Hãy Để Anh Yên (DJ Trang Moon Remix),260579,spotify:track:5uNfP0KvqbisJTIALcMNwJ,0.749,0.952,10.0,-1.709,0.0,0.0387,0.00354,0.0117,0.0806,0.657,139.976,audio_features,5uNfP0KvqbisJTIALcMNwJ,spotify:track:5uNfP0KvqbisJTIALcMNwJ,https://api.spotify.com/v1/tracks/5uNfP0KvqbisJTIALcMNwJ,https://api.spotify.com/v1/audio-analysis/5uNfP0KvqbisJTIALcMNwJ,260580.0,4.0,1646,Anh Muốn Đưa Em Về Không (DJ Đại Mèo Remix),Ngô Lan Hương,34515052,553548,-2652,,5uNfP0KvqbisJTIALcMNwJ,6952836017820928770,,,Yf8uosle6u6R
