track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Botella Tras Botella,81,Gera MX,74,Botella Tras Botella,197333,spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891,audio_features,2MnLkFqY9Rpg9s3Zv6ZJdK,spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK,https://api.spotify.com/v1/tracks/2MnLkFqY9Rpg9s3Zv6ZJdK,https://api.spotify.com/v1/audio-analysis/2MnLkFqY9Rpg9s3Zv6ZJdK,197333,4,2613,"Gera MX, Christian Nodal - Botella Tras Botella (Video Oficial)",Gera.MX & Christian Nodal,62895384,351300,1662,XegHMc35Bo8,2MnLkFqY9Rpg9s3Zv6ZJdK,6953701182812473345,1564144822,1564144811,uaFFbhm5nBye
Mine,15,Jay Bhattacharya,15,Mine,184303,spotify:track:4WW8DCjdh1kF1k2x1h5W3U,0.768,0.758,8,-4.725,0,0.0471,0.0118,9.91e-05,0.237,0.608,122.0,audio_features,4WW8DCjdh1kF1k2x1h5W3U,spotify:track:4WW8DCjdh1kF1k2x1h5W3U,https://api.spotify.com/v1/tracks/4WW8DCjdh1kF1k2x1h5W3U,https://api.spotify.com/v1/audio-analysis/4WW8DCjdh1kF1k2x1h5W3U,184303,4,2614,original sound - Jaynbeth Balay,jeiyn.,17574706,351300,-2465,,4WW8DCjdh1kF1k2x1h5W3U,6784354365940501250,,,qaEMyqocB8ZK
No Wahala,71,1da Banton,58,Original Vibe Machine,162285,spotify:track:4vHy2IHzf3EabEa7oMpUZB,0.808,0.639,11,-7.244,0,0.147,0.621,0.0281,0.231,0.612,105.016,audio_features,4vHy2IHzf3EabEa7oMpUZB,spotify:track:4vHy2IHzf3EabEa7oMpUZB,https://api.spotify.com/v1/tracks/4vHy2IHzf3EabEa7oMpUZB,https://api.spotify.com/v1/audio-analysis/4vHy2IHzf3EabEa7oMpUZB,162286,4,2616,1da Banton - No Wahala (Official Video),1da Banton,45382191,350900,-1530,Rxym2vuZn8M,4vHy2IHzf3EabEa7oMpUZB,7030008262133091077,1571153282,1571153281,3BSHllCeQfky
"Deewana Hai Dekho (From ""Kabhi Khushi Kabhie Gham"")",48,Sandesh Shandilya,50,Sonu Nigam: Best of Me,345266,spotify:track:1GRs8RdHkzQKjogpRPzDvv,0.776,0.792,7,-5.619,1,0.18,0.167,1.96e-06,0.13,0.588,102.988,audio_features,1GRs8RdHkzQKjogpRPzDvv,spotify:track:1GRs8RdHkzQKjogpRPzDvv,https://api.spotify.com/v1/tracks/1GRs8RdHkzQKjogpRPzDvv,https://api.spotify.com/v1/audio-analysis/1GRs8RdHkzQKjogpRPzDvv,345267,4,2617,Deewana Hai Dekho Full Video - K3G|Hrithik Roshan|Kareena Kapoor|Alka Yagnik|Sonu Nigam,Sandesh Shandilya & Alka Yagnik & Sonu Nigam & Kareena Kapoor,14669276,350810,2868,avuWWztS-6k,1GRs8RdHkzQKjogpRPzDvv,6556265324226810880,300388228,300388161,ivn670kUpoQm
All I Want For Christmas Is You,0,Mariah Carey,75,Merry Christmas II You,242346,spotify:track:4Afwhq3Z3diUZAaNzQSvfL,0.542,0.9,9,-4.586,0,0.0546,0.0738,0.0,0.14,0.395,150.035,audio_features,4Afwhq3Z3diUZAaNzQSvfL,spotify:track:4Afwhq3Z3diUZAaNzQSvfL,https://api.spotify.com/v1/tracks/4Afwhq3Z3diUZAaNzQSvfL,https://api.spotify.com/v1/audio-analysis/4Afwhq3Z3diUZAaNzQSvfL,242347,4,2619,Mariah Carey - All I Want For Christmas Is You (Official Video),Mariah Carey,37411573,350712,-1337,yXQViqx6GMY,4Afwhq3Z3diUZAaNzQSvfL,6499607979099163394,1445727300,1445727176,EAWLURjWPZ4k
Mawlaya Salli Wa Sallim,55,Mohamed Tarek,43,Mohamed Tarek - Medley,216006,spotify:track:0ljNY73gMeb1xD9aG2jWDz,0.596,0.387,0,-5.761,0,0.0336,0.892,0.0,0.154,0.634,154.027,audio_features,0ljNY73gMeb1xD9aG2jWDz,spotify:track:0ljNY73gMeb1xD9aG2jWDz,https://api.spotify.com/v1/tracks/0ljNY73gMeb1xD9aG2jWDz,https://api.spotify.com/v1/audio-analysis/0ljNY73gMeb1xD9aG2jWDz,216007,4,2620,Mawlaya Salli Wa Sallim,Mohamed Tarek - محمد طارق,32397837,350700,1960,,0ljNY73gMeb1xD9aG2jWDz,6694704912955082754,1457948984,1457948973,jwjdpMLW6t88
LIPSI HA,44,INSTASAMKA,62,LIPSI HA,121423,spotify:track:1D4ptfeNRLRWu52uzIXW5d,0.758,0.534,9,-7.314,0,0.21,0.0863,0.0,0.139,0.783,180.035,audio_features,1D4ptfeNRLRWu52uzIXW5d,spotify:track:1D4ptfeNRLRWu52uzIXW5d,https://api.spotify.com/v1/tracks/1D4ptfeNRLRWu52uzIXW5d,https://api.spotify.com/v1/audio-analysis/1D4ptfeNRLRWu52uzIXW5d,121424,4,2621,"INSTASAMKA - LIPSI HA (Премьера клипа, 2022, prod. realmoneyken)",INSTASAMKA,136124512,350160,-2240,m1HYtbzgsyc,1D4ptfeNRLRWu52uzIXW5d,7002992205623199746,1583924544,1583924533,dftJilBo9oZr
WATAFUK?!,0,MORGENSHTERN,58,WATAFUK?!,148965,spotify:track:7aCtjju6kQ316xn95FIOGq,0.805,0.818,1,-2.228,1,0.225,0.0189,0.0,0.0674,0.328,173.972,audio_features,7aCtjju6kQ316xn95FIOGq,spotify:track:7aCtjju6kQ316xn95FIOGq,https://api.spotify.com/v1/tracks/7aCtjju6kQ316xn95FIOGq,https://api.spotify.com/v1/audio-analysis/7aCtjju6kQ316xn95FIOGq,148966,4,2622,"MORGENSHTERN & Lil Pump - WATAFUK?! (International Hit, 2020)",Lil Pump,47150575,350100,-1520,BmaMTFKChhk,7aCtjju6kQ316xn95FIOGq,6894242131376867329,1570267220,1570266845,TFfoshVuBIAS
Mount Everest,5,Labrinth,77,Mount Everest,157476,spotify:track:18wCJcoFmXZ0jfrFhF6cYS,0.46,0.426,0,-7.286,0,0.218,0.232,0.0754,0.0847,0.432,88.802,audio_features,18wCJcoFmXZ0jfrFhF6cYS,spotify:track:18wCJcoFmXZ0jfrFhF6cYS,https://api.spotify.com/v1/tracks/18wCJcoFmXZ0jfrFhF6cYS,https://api.spotify.com/v1/audio-analysis/18wCJcoFmXZ0jfrFhF6cYS,157477,4,2623,Labrinth - Mount Everest (Official Video),Labrinth,253245190,350086,-482,4yPZs81lK3w,18wCJcoFmXZ0jfrFhF6cYS,6802985597507013381,1469025771,1469025769,BJthDyjjMgLA
Everybody Dies In Their Nightmares,85,XXXTENTACION,84,17,95466,spotify:track:3GVkPk8mqxz0itaAriG1L7,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,audio_features,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,95467,4,2624,XXXTENTACION - Everybody Dies In Their Nightmares (Lyrics),XXXTENTACION,84950695,350000,-1366,HdYmhf7cclI,3GVkPk8mqxz0itaAriG1L7,6757244841404401666,1274653480,1274653476,sY83DjCxQ36S
I Don't Care (with Justin Bieber),80,Ed Sheeran & Justin Bieber,59,I Don't Care (with Justin Bieber),219946,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4,2625,Ed Sheeran & Justin Bieber - I Don't Care [Official Music Video],Justin Bieber & Ed Sheeran,30404470,349682,878,y83x7MgzWOA,3HVWdVOQ0ZA45FuZGSfvns,6689332135523781381,1633992925,1633992921,apWdJ7MxV8ss
Every Woman In The World,41,Air Supply,66,Lost In Love,210066,spotify:track:3XEaBMzr9GjUJrHjKUF5lA,0.465,0.408,9,-12.854,1,0.0334,0.318,0.0,0.255,0.371,78.965,audio_features,3XEaBMzr9GjUJrHjKUF5lA,spotify:track:3XEaBMzr9GjUJrHjKUF5lA,https://api.spotify.com/v1/tracks/3XEaBMzr9GjUJrHjKUF5lA,https://api.spotify.com/v1/audio-analysis/3XEaBMzr9GjUJrHjKUF5lA,210067,4,2627,Air Supply - Every Woman In The World,Air Supply,18626944,349432,-633,I-zZgJpYaFE,3XEaBMzr9GjUJrHjKUF5lA,5000000000303178197,950149212,950149207,psov7aqYSuLV
Yo Te Esperaba - Primera Fila [En Vivo],60,Alejandra Guzman,64,La Guzmán en Primera Fila,224866,spotify:track:3YT6mjbJ2VL7wBI95LDzNR,0.453,0.482,2,-6.337,1,0.0484,0.72,0.0,0.734,0.37,140.324,audio_features,3YT6mjbJ2VL7wBI95LDzNR,spotify:track:3YT6mjbJ2VL7wBI95LDzNR,https://api.spotify.com/v1/tracks/3YT6mjbJ2VL7wBI95LDzNR,https://api.spotify.com/v1/audio-analysis/3YT6mjbJ2VL7wBI95LDzNR,224867,4,2628,Alejandra Guzmán - Yo Te Esperaba (En Vivo),Alejandra Guzmán,26605500,349400,10600,jcH4hL0LVn8,3YT6mjbJ2VL7wBI95LDzNR,6714933134342752258,738038502,738038460,f4wnTQv1HisH
The Next Episode,0,Dr. Dre,78,2001 (Explicit Version),161600,spotify:track:20LxTsa6936zOlzTWqoPVt,0.92,0.891,3,-2.398,0,0.253,0.0313,0.0,0.083,0.311,95.295,audio_features,20LxTsa6936zOlzTWqoPVt,spotify:track:20LxTsa6936zOlzTWqoPVt,https://api.spotify.com/v1/tracks/20LxTsa6936zOlzTWqoPVt,https://api.spotify.com/v1/audio-analysis/20LxTsa6936zOlzTWqoPVt,161600,4,2629,"Dr. Dre - The Next Episode (Official Music Video) ft. Snoop Dogg, Kurupt, Nate Dogg",Dr. Dre,165144350,349338,3272,QZXc39hT8t4,20LxTsa6936zOlzTWqoPVt,6791240539522992129,1440888579,1440888422,YHAlL7JpIGEd
"Sàigòn, Sàigòn",12,Mai Tiến Dũng,35,"Top Hits 64 - Sàigòn, Sàigòn",225240,spotify:track:4pXisjsb6IWEhicoKv0mLi,0.689,0.771,1,-5.75,0,0.0359,0.0651,3.62e-06,0.169,0.586,112.029,audio_features,4pXisjsb6IWEhicoKv0mLi,spotify:track:4pXisjsb6IWEhicoKv0mLi,https://api.spotify.com/v1/tracks/4pXisjsb6IWEhicoKv0mLi,https://api.spotify.com/v1/audio-analysis/4pXisjsb6IWEhicoKv0mLi,225240,4,2630,Việt Nam I Love,"Mai Chí Công, Nhiều Nghệ Sĩ",63686077,349250,-50,,4pXisjsb6IWEhicoKv0mLi,6698991761844456193,,,zEzQVDgwNLaI
when the party's over,0,Billie Eilish,87,when the party's over,199931,spotify:track:14JzyD6FlBD5z0wV5P07YI,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,audio_features,14JzyD6FlBD5z0wV5P07YI,spotify:track:14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/tracks/14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/audio-analysis/14JzyD6FlBD5z0wV5P07YI,199931,3,2631,Billie Eilish - when the party's over,BILLIE EILISH,180823354,349160,2520,pbMwTqkKSps,14JzyD6FlBD5z0wV5P07YI,6614106622463592453,1450695872,1450695723,Km3yVj1D0vAd
Closer,55,The Chainsmokers,78,Collage EP,245506,spotify:track:7crMiinWx373rNBZBaVske,0.738,0.541,8,-5.597,1,0.0303,0.415,0.0,0.11,0.657,94.949,audio_features,7crMiinWx373rNBZBaVske,spotify:track:7crMiinWx373rNBZBaVske,https://api.spotify.com/v1/tracks/7crMiinWx373rNBZBaVske,https://api.spotify.com/v1/audio-analysis/7crMiinWx373rNBZBaVske,245507,4,2632,The Chainsmokers - Closer (Official Video) ft. Halsey,The Chainsmokers,9871484,349100,-60,0zGcUoRlhmw,7crMiinWx373rNBZBaVske,222513463443656704,1136768508,1136768287,AyXV1sy8642q
Lulldale,2,Madelyn Townsend,0,Lulldale,79502,spotify:track:4yYNAQNSIZEK6KiVVxTqof,0.694,0.67,1,-15.594,1,0.166,0.0286,0.876,0.124,0.321,193.177,audio_features,4yYNAQNSIZEK6KiVVxTqof,spotify:track:4yYNAQNSIZEK6KiVVxTqof,https://api.spotify.com/v1/tracks/4yYNAQNSIZEK6KiVVxTqof,https://api.spotify.com/v1/audio-analysis/4yYNAQNSIZEK6KiVVxTqof,79503,4,2633,Je te laisserai des mots,Patrick Watson,307130780,348875,-363,,4yYNAQNSIZEK6KiVVxTqof,6838695367727500038,,,Zs12cx2URbnc
Shivers,3,Ed Sheeran,88,Shivers,207853,spotify:track:6bQfNiqyCX7UaQSvVVGo4I,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,audio_features,6bQfNiqyCX7UaQSvVVGo4I,spotify:track:6bQfNiqyCX7UaQSvVVGo4I,https://api.spotify.com/v1/tracks/6bQfNiqyCX7UaQSvVVGo4I,https://api.spotify.com/v1/audio-analysis/6bQfNiqyCX7UaQSvVVGo4I,207853,4,2634,Ed Sheeran - Shivers [Official Video],Ed Sheeran,72117667,348734,399,Il0S8BoucSA,6bQfNiqyCX7UaQSvVVGo4I,7002672309374814209,1581087034,1581087024,xFPj8rNqmRrl
Da Da Da,53,Tanir & Tyomcha,47,До мурашек,198000,spotify:track:2j3nHmvWSDkZ7jJT05nDH5,0.926,0.935,9,-2.832,0,0.0572,0.361,1.52e-05,0.111,0.957,120.052,audio_features,2j3nHmvWSDkZ7jJT05nDH5,spotify:track:2j3nHmvWSDkZ7jJT05nDH5,https://api.spotify.com/v1/tracks/2j3nHmvWSDkZ7jJT05nDH5,https://api.spotify.com/v1/audio-analysis/2j3nHmvWSDkZ7jJT05nDH5,198000,4,2635,Tanir & Tyomcha - Da Da Da (Official video),Tanir & Tyomcha,20409653,348600,-840,nc1gCfEXpzc,2j3nHmvWSDkZ7jJT05nDH5,6725787389857384449,1476822132,1476822119,pFphZldBAEsS
Pura-Pura Cinta,29,Cherrybelle,43,Diam Diam Suka,211096,spotify:track:1R30GTOlymE7QDsfWW9Ttg,0.704,0.818,11,-6.378,0,0.0482,0.133,0.00156,0.425,0.636,143.995,audio_features,1R30GTOlymE7QDsfWW9Ttg,spotify:track:1R30GTOlymE7QDsfWW9Ttg,https://api.spotify.com/v1/tracks/1R30GTOlymE7QDsfWW9Ttg,https://api.spotify.com/v1/audio-analysis/1R30GTOlymE7QDsfWW9Ttg,211097,4,2639,Cherrybelle - Pura Pura Cinta ( Pretend Love ) Lyrics [ Color Coded English / Indo ],Cherrybelle,22760077,348300,-1284,K9Q7dPuX9fM,1R30GTOlymE7QDsfWW9Ttg,242634763419910144,,,tVKglJ69WCnQ
Dil Todne Se Pehle,52,Jass Manak,61,Dil Todne Se Pehle,225722,spotify:track:53NdGSkWOWlUxgiIiIWRGs,0.439,0.412,2,-5.547,0,0.0324,0.584,0.0,0.216,0.315,81.449,audio_features,53NdGSkWOWlUxgiIiIWRGs,spotify:track:53NdGSkWOWlUxgiIiIWRGs,https://api.spotify.com/v1/tracks/53NdGSkWOWlUxgiIiIWRGs,https://api.spotify.com/v1/audio-analysis/53NdGSkWOWlUxgiIiIWRGs,225723,4,2640,Dil Todne Se Pehle : Jass Manak (Full Song) Sharry Nexus | Latest Punjabi Songs 2020 | Geet MP3,Jass Manak ,18504734,348200,400,BH7B7AHk8uk,53NdGSkWOWlUxgiIiIWRGs,6818027125220707073,,,X1lfupu1jZcV
Cinta Karena Cinta,56,Judika,59,Cinta Karena Cinta,231585,spotify:track:7KRaGWguQmNRKHVROCInCS,0.603,0.466,3,-4.638,0,0.0276,0.164,0.0,0.194,0.313,133.741,audio_features,7KRaGWguQmNRKHVROCInCS,spotify:track:7KRaGWguQmNRKHVROCInCS,https://api.spotify.com/v1/tracks/7KRaGWguQmNRKHVROCInCS,https://api.spotify.com/v1/audio-analysis/7KRaGWguQmNRKHVROCInCS,231585,4,2641,Judika - Cinta Karena Cinta | Official Music Video,Judika ,8018650,348100,1900,FZjk56FfdJY,7KRaGWguQmNRKHVROCInCS,6713456960185830146,1467882740,1467882734,1gH4ZY1zWYfd
ALL IN,45,ZaeHD & CEO,33,HighDefGang Vol.1,206733,spotify:track:5QTbSuoVxRZLch1FkUFaIz,0.895,0.394,1,-8.8,1,0.407,0.000686,0.0,0.239,0.491,141.008,audio_features,5QTbSuoVxRZLch1FkUFaIz,spotify:track:5QTbSuoVxRZLch1FkUFaIz,https://api.spotify.com/v1/tracks/5QTbSuoVxRZLch1FkUFaIz,https://api.spotify.com/v1/audio-analysis/5QTbSuoVxRZLch1FkUFaIz,206733,4,2642,ZaeHD & CEO - ALL IN (Official Music Video),zaehd,118701700,348100,-1400,xEb2T-KXeEk,5QTbSuoVxRZLch1FkUFaIz,6730311027981813761,1460068380,1460067708,xxmkOYY3cW5j
Dissolve,66,Absofacto,49,Thousand Peaces,224660,spotify:track:7pBrj5rt4SSxXwFKOyZfHR,0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,audio_features,7pBrj5rt4SSxXwFKOyZfHR,spotify:track:7pBrj5rt4SSxXwFKOyZfHR,https://api.spotify.com/v1/tracks/7pBrj5rt4SSxXwFKOyZfHR,https://api.spotify.com/v1/audio-analysis/7pBrj5rt4SSxXwFKOyZfHR,224661,4,2643,DISSOLVE (by Absofacto) | NITESHIFT,Absofacto Presents: NITESHIFT,183081416,347940,-120,xe2FPP4lX14,7pBrj5rt4SSxXwFKOyZfHR,6704962173619144706,1652367195,1652367190,4BWRkiBbKBGf
I Got 5 On It - Tethered Mix from US,47,Michael Abels,35,Us (Original Motion Picture Soundtrack),103146,spotify:track:5TvLB4zBOFWHcnDoWVI4Mw,0.32,0.361,10,-12.947,0,0.0632,0.724,0.101,0.518,0.269,53.246,audio_features,5TvLB4zBOFWHcnDoWVI4Mw,spotify:track:5TvLB4zBOFWHcnDoWVI4Mw,https://api.spotify.com/v1/tracks/5TvLB4zBOFWHcnDoWVI4Mw,https://api.spotify.com/v1/audio-analysis/5TvLB4zBOFWHcnDoWVI4Mw,103147,3,2645,I Got 5 On It (Tethered Mix from US),Michael Abels & Luniz,277730314,347800,11854,NS3nf9cRq2A,5TvLB4zBOFWHcnDoWVI4Mw,6799426662028036097,1455274310,1455274140,0qWsGEkxcFh7
Crisis,62,Jasiah,58,Crisis,109595,spotify:track:0IGxkEgMeF1dwOSIj2IUrT,0.76,0.794,10,-4.311,0,0.344,0.263,0.00324,0.0996,0.583,165.99,audio_features,0IGxkEgMeF1dwOSIj2IUrT,spotify:track:0IGxkEgMeF1dwOSIj2IUrT,https://api.spotify.com/v1/tracks/0IGxkEgMeF1dwOSIj2IUrT,https://api.spotify.com/v1/audio-analysis/0IGxkEgMeF1dwOSIj2IUrT,109595,4,2646,Jasiah - Crisis (Directed by Cole Bennett),Jasiah,143100280,347700,-2240,zBdSP9XZlcE,0IGxkEgMeF1dwOSIj2IUrT,6877064172996217602,1560686233,1560686014,6kwjpysFRkf7
