track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Ella,58,Boza,63,Bucle,221407,spotify:track:4177FNDorJz54RrGDbftxU,0.852,0.593,6,-5.892,1,0.0702,0.386,0.168,0.154,0.87,90.002,audio_features,4177FNDorJz54RrGDbftxU,spotify:track:4177FNDorJz54RrGDbftxU,https://api.spotify.com/v1/tracks/4177FNDorJz54RrGDbftxU,https://api.spotify.com/v1/audio-analysis/4177FNDorJz54RrGDbftxU,221407,4,1814,Boza - Ella (Official Video),bozamusic,19675698,500700,7925,iaeQDaukFc4,4177FNDorJz54RrGDbftxU,6991193285339564806,1562237780,1562237775,r6rFgIMZChua
Irrésistible,48,Stephanie,34,Stephanie,283333,spotify:track:0ic8zLwjBwjPgGIjjyNDsr,0.729,0.655,3,-12.154,0,0.0291,0.707,0.101,0.0628,0.903,118.25,audio_features,0ic8zLwjBwjPgGIjjyNDsr,spotify:track:0ic8zLwjBwjPgGIjjyNDsr,https://api.spotify.com/v1/tracks/0ic8zLwjBwjPgGIjjyNDsr,https://api.spotify.com/v1/audio-analysis/0ic8zLwjBwjPgGIjjyNDsr,283333,4,1816,original sound,Stephanie Mendoza,346148493,500100,-4587,,0ic8zLwjBwjPgGIjjyNDsr,7012065354285353734,1122815230,1122814989,b94I44SKQnmF
HASTA ABAJO,3,KEVIN ROLDAN,67,Ola de calor,229826,spotify:track:39O1MFpeHAMgkXED2czyZO,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,audio_features,39O1MFpeHAMgkXED2czyZO,spotify:track:39O1MFpeHAMgkXED2czyZO,https://api.spotify.com/v1/tracks/39O1MFpeHAMgkXED2czyZO,https://api.spotify.com/v1/audio-analysis/39O1MFpeHAMgkXED2czyZO,229827,4,1818,"KEVIN ROLDAN, Bryant Myers, Lyanno - HASTA ABAJO",Lyanno & KEVIN ROLDAN ♛,91538616,499700,5400,oCoKTTel8KE,39O1MFpeHAMgkXED2czyZO,6741385826141210626,1472657666,1472657390,Cw5bc9giyCLu
The Cuppycake Song,52,Amy Castle,30,Balloons (Songs to Delight the Imagination of Children & Parents),42919,spotify:track:3PItqZ3Gi5aHCvtyxQOJzt,0.594,0.203,5,-6.563,1,0.0358,0.426,0.00101,0.0938,0.578,120.08,audio_features,3PItqZ3Gi5aHCvtyxQOJzt,spotify:track:3PItqZ3Gi5aHCvtyxQOJzt,https://api.spotify.com/v1/tracks/3PItqZ3Gi5aHCvtyxQOJzt,https://api.spotify.com/v1/audio-analysis/3PItqZ3Gi5aHCvtyxQOJzt,42919,4,1819,The Cuppycake Song,✨Amy Castle✨,38157792,499700,3850,7Nc-jy1qHq8,3PItqZ3Gi5aHCvtyxQOJzt,6778601102955776002,75314925,75315050,QsUK20SQhwao
Pop Out (feat. Lil Tjay),5,Polo G,80,Pop Out (feat. Lil Tjay),166640,spotify:track:5AjINjwKyRvQJhSe2zpPHi,0.861,0.621,1,-7.106,1,0.362,0.121,0.0,0.0689,0.254,83.976,audio_features,5AjINjwKyRvQJhSe2zpPHi,spotify:track:5AjINjwKyRvQJhSe2zpPHi,https://api.spotify.com/v1/tracks/5AjINjwKyRvQJhSe2zpPHi,https://api.spotify.com/v1/audio-analysis/5AjINjwKyRvQJhSe2zpPHi,166640,4,1820,Polo G Feat. Lil Tjay - Pop Out 🎥By. Ryan Lynch Prod. By JDONTHATRACK  & Iceberg,Polo G,17669319,499500,-1400,g-uW3I_AtDE,5AjINjwKyRvQJhSe2zpPHi,6669843031857859333,1465993869,1465993735,Xn6YgerOvUnS
YMCA - Original Version 1978,74,Village People,59,YMCA,286800,spotify:track:54OR1VDpfkBuOY5zZjhZAY,0.723,0.969,6,-4.516,1,0.142,0.0643,0.0,0.115,0.728,126.653,audio_features,54OR1VDpfkBuOY5zZjhZAY,spotify:track:54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/tracks/54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/audio-analysis/54OR1VDpfkBuOY5zZjhZAY,286800,4,1821,Village People - YMCA OFFICIAL Music Video 1978,Party City,195274217,499200,-2360,CS9OO0S5w2k,54OR1VDpfkBuOY5zZjhZAY,6708191893403994114,,,3ctUwhWwHfUF
Dễ Đến Dễ Đi - Andy Remix,14,Quang Hùng MasterD,32,Dễ Đến Dễ Đi (Andy Remix),291828,spotify:track:07Qhz6l9zkioDu6sakoAlh,0.727,0.753,10,-3.621,1,0.0295,0.0409,5.75e-05,0.318,0.344,114.985,audio_features,07Qhz6l9zkioDu6sakoAlh,spotify:track:07Qhz6l9zkioDu6sakoAlh,https://api.spotify.com/v1/tracks/07Qhz6l9zkioDu6sakoAlh,https://api.spotify.com/v1/audio-analysis/07Qhz6l9zkioDu6sakoAlh,291828,4,1822,Dễ Đến Dễ Đi (Vội Vàng Em Đến),Quang Hùng Masterd,55270862,499192,-1779,,07Qhz6l9zkioDu6sakoAlh,6899605476762307329,,,Co9VCbISpXja
Ku Puja Puja - Live At SKA Reggae,40,Maulana Ardiansyah,47,Ku Puja Puja (Live At SKA Reggae),268553,spotify:track:2CeUak3F4kbmnxzHcMc7jk,0.535,0.622,7,-6.429,0,0.0305,0.192,0.0236,0.764,0.492,128.219,audio_features,2CeUak3F4kbmnxzHcMc7jk,spotify:track:2CeUak3F4kbmnxzHcMc7jk,https://api.spotify.com/v1/tracks/2CeUak3F4kbmnxzHcMc7jk,https://api.spotify.com/v1/audio-analysis/2CeUak3F4kbmnxzHcMc7jk,268554,4,1823,original sound - puja12,🇵 🇺 🇯 🇦,20851985,499100,0,,2CeUak3F4kbmnxzHcMc7jk,6742081742238206721,,,c1rRZOo0QK7y
Poblado - Remix,30,J Balvin,84,Perreo Viejo VS Nuevo,392866,spotify:track:5PwS1n7CxNxkMi3Pxp6bhU,0.813,0.81,3,-5.382,0,0.0809,0.112,1.59e-06,0.377,0.632,93.005,audio_features,5PwS1n7CxNxkMi3Pxp6bhU,spotify:track:5PwS1n7CxNxkMi3Pxp6bhU,https://api.spotify.com/v1/tracks/5PwS1n7CxNxkMi3Pxp6bhU,https://api.spotify.com/v1/audio-analysis/5PwS1n7CxNxkMi3Pxp6bhU,392867,4,1824,"J.Balvin, Karol G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander - Poblado",Crissin & Totoy El Frio & Natan & Shander,92096594,499000,-1400,s8hA0QRIwfo,5PwS1n7CxNxkMi3Pxp6bhU,6899741351366100994,1572706523,1572706510,GkPK58GhDOEC
MAMIII,80,Becky G,78,MAMIII,226088,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,audio_features,1ri9ZUkBJVFUdgwzCnfcYs,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,https://api.spotify.com/v1/tracks/1ri9ZUkBJVFUdgwzCnfcYs,https://api.spotify.com/v1/audio-analysis/1ri9ZUkBJVFUdgwzCnfcYs,226088,4,1825,"Becky G, KAROL G - MAMIII (Official Video)",Becky G & Karol G,101240361,498900,-1384,flL8ZMqIWGA,1ri9ZUkBJVFUdgwzCnfcYs,7063246808650123265,1609137778,1609137776,kK1B8ZLxijrS
Reloj,74,Rauw Alejandro,88,Afrodisíaco,231594,spotify:track:4loQgPwJHocL3dFwLfjb1J,0.823,0.537,8,-2.627,1,0.211,0.176,3.75e-06,0.124,0.608,175.965,audio_features,4loQgPwJHocL3dFwLfjb1J,spotify:track:4loQgPwJHocL3dFwLfjb1J,https://api.spotify.com/v1/tracks/4loQgPwJHocL3dFwLfjb1J,https://api.spotify.com/v1/audio-analysis/4loQgPwJHocL3dFwLfjb1J,231595,4,1826,Rauw Alejandro x Anuel AA - Reloj (Video Oficial),rauwalejandro & ANUEL,38990259,498700,5524,-3HjrdC0dAk,4loQgPwJHocL3dFwLfjb1J,6885392656952723458,1536862169,1536861742,iPTbAeHsundn
Boy With Luv (feat. Halsey),4,BTS,88,MAP OF THE SOUL : PERSONA,229773,spotify:track:5KawlOMHjWeUjQtnuRs22c,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,audio_features,5KawlOMHjWeUjQtnuRs22c,spotify:track:5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,229773,4,1827,BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) (feat. Halsey)' Official MV,BTS,58952137,498000,-200,XsX3ATc3FbA,5KawlOMHjWeUjQtnuRs22c,6680516751182007042,1599172208,1599171924,p476O3QIoKRz
Emiliana,2,CKay,69,Emiliana,164848,spotify:track:0vNY7uNEG8El6doRdP21D5,0.738,0.549,6,-9.704,1,0.0513,0.638,0.402,0.111,0.475,98.965,audio_features,0vNY7uNEG8El6doRdP21D5,spotify:track:0vNY7uNEG8El6doRdP21D5,https://api.spotify.com/v1/tracks/0vNY7uNEG8El6doRdP21D5,https://api.spotify.com/v1/audio-analysis/0vNY7uNEG8El6doRdP21D5,164848,4,1828,CKay - Emiliana [Official Music Video],CKay,32919878,498000,-960,Ypr5QN7Xn_M,0vNY7uNEG8El6doRdP21D5,7038934214774917894,1597132449,1597132174,nLXuisosIF9E
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),0,Shakira,86,Bravo Hits 70,203133,spotify:track:3x8I7KqxWtN222jfOQ78Wc,0.766,0.899,11,-6.081,0,0.18,0.0102,0.0,0.0701,0.771,126.968,audio_features,3x8I7KqxWtN222jfOQ78Wc,spotify:track:3x8I7KqxWtN222jfOQ78Wc,https://api.spotify.com/v1/tracks/3x8I7KqxWtN222jfOQ78Wc,https://api.spotify.com/v1/audio-analysis/3x8I7KqxWtN222jfOQ78Wc,203133,4,1829,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),Shakira,73003304,497648,17577,pRpeEdMmmQ0,3x8I7KqxWtN222jfOQ78Wc,6696823087570110465,370711671,370711663,0InUrEsGlage
ROADTRIP,38,Ković Red,16,ROADTRIP,185579,spotify:track:4tYKCM05Dcm9wpPMNndBOi,0.791,0.423,1,-8.61,0,0.0435,0.267,0.0,0.277,0.193,96.995,audio_features,4tYKCM05Dcm9wpPMNndBOi,spotify:track:4tYKCM05Dcm9wpPMNndBOi,https://api.spotify.com/v1/tracks/4tYKCM05Dcm9wpPMNndBOi,https://api.spotify.com/v1/audio-analysis/4tYKCM05Dcm9wpPMNndBOi,185580,4,1830,Ković Red - ROADTRIP (Official Music Video),Ković Red,13634716,497404,4707,dWI1fzuiuHA,4tYKCM05Dcm9wpPMNndBOi,6709395201883899906,1452026571,1452026567,xQpW9CiRz3MC
Coffee,69,beabadoobee,74,Coffee,126824,spotify:track:429NtPmr12aypzFH3FkN9l,0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,audio_features,429NtPmr12aypzFH3FkN9l,spotify:track:429NtPmr12aypzFH3FkN9l,https://api.spotify.com/v1/tracks/429NtPmr12aypzFH3FkN9l,https://api.spotify.com/v1/audio-analysis/429NtPmr12aypzFH3FkN9l,126825,4,1831,Beabadoobee - Coffee,Beabadoobee,104570246,497270,3344,C6CeA6vRtW4,429NtPmr12aypzFH3FkN9l,6790428344753080322,1435258133,1435258131,ESYS07QKDW7V
Dangerous,38,Jah Prayzah,45,Chitubu,248232,spotify:track:60eXBqUAhP6tAKKoa6jSmd,0.886,0.677,10,-7.126,0,0.0708,0.332,0.000696,0.0938,0.966,136.012,audio_features,60eXBqUAhP6tAKKoa6jSmd,spotify:track:60eXBqUAhP6tAKKoa6jSmd,https://api.spotify.com/v1/tracks/60eXBqUAhP6tAKKoa6jSmd,https://api.spotify.com/v1/audio-analysis/60eXBqUAhP6tAKKoa6jSmd,248232,4,1832,Jah Prayzah - Dangerous (Starring Mukudzeyi Jnr),Mukudzeyi Mukombe,34762250,496900,-1400,admrlN1SiCg,60eXBqUAhP6tAKKoa6jSmd,6857023464771946497,1526196762,1526196759,nbdhnD9JqWmg
Гречка мартини,29,T-killah,42,Гречка мартини,94218,spotify:track:3k2snA6pD3lGHQqnp0h7Mo,0.849,0.708,1,-6.682,1,0.252,0.296,0.0,0.2,0.738,128.038,audio_features,3k2snA6pD3lGHQqnp0h7Mo,spotify:track:3k2snA6pD3lGHQqnp0h7Mo,https://api.spotify.com/v1/tracks/3k2snA6pD3lGHQqnp0h7Mo,https://api.spotify.com/v1/audio-analysis/3k2snA6pD3lGHQqnp0h7Mo,94219,4,1833,T-killah - Гречка мартини (Премьера 2020),👾T-killah🍸,29357325,496800,-2192,eU8swGNNd7w,3k2snA6pD3lGHQqnp0h7Mo,6818527742594648065,,,wHyG7BJGg6cD
Believe Me,67,Navos,54,Believe Me,188260,spotify:track:44xO8889yUQHn70P73NILS,0.629,0.876,5,-5.572,0,0.0408,0.129,1.39e-06,0.29,0.645,124.999,audio_features,44xO8889yUQHn70P73NILS,spotify:track:44xO8889yUQHn70P73NILS,https://api.spotify.com/v1/tracks/44xO8889yUQHn70P73NILS,https://api.spotify.com/v1/audio-analysis/44xO8889yUQHn70P73NILS,188260,4,1835,Navos - Believe Me,Navos,410165826,493714,-2318,sOaxnRClzPw,44xO8889yUQHn70P73NILS,6925124562560485378,1552032772,1552032771,Fm7l381j739j
Como a Rata,0,Maikitol,23,El Mundo de Maikitol,162269,spotify:track:4awYe06eS0fUOineQxKCtO,0.885,0.564,1,-4.409,1,0.302,0.148,3.23e-05,0.121,0.844,95.007,audio_features,4awYe06eS0fUOineQxKCtO,spotify:track:4awYe06eS0fUOineQxKCtO,https://api.spotify.com/v1/tracks/4awYe06eS0fUOineQxKCtO,https://api.spotify.com/v1/audio-analysis/4awYe06eS0fUOineQxKCtO,162270,4,1836,Como a Rata,Maikitol,82378426,493400,2400,FLywozyUCqs,4awYe06eS0fUOineQxKCtO,7099518241495665413,1198669853,1198669557,EArtWZCXWV4K
Rain and Long Crashing Thunder Sound,21,Tmsoft’s White Noise Sleep Sounds,52,Storm Sounds for Sleep and Relaxation Volume 1,1800000,spotify:track:3ZKgX8g24IBomVqK7sqOst,0.172,0.852,5,-19.713,1,0.133,0.0121,0.915,0.204,0.0187,59.175,audio_features,3ZKgX8g24IBomVqK7sqOst,spotify:track:3ZKgX8g24IBomVqK7sqOst,https://api.spotify.com/v1/tracks/3ZKgX8g24IBomVqK7sqOst,https://api.spotify.com/v1/audio-analysis/3ZKgX8g24IBomVqK7sqOst,1800000,3,1838,Thunder Sound,Tmsoft's White Noise Sleep Sounds,30980846,493300,2480,,3ZKgX8g24IBomVqK7sqOst,6755226794120448002,,,sWHlewzYtoCg
Not Afraid,0,Eminem,88,Recovery,248133,spotify:track:4hEl2wrneFEJbJ6SDYWd2f,0.854,0.954,0,-1.185,0,0.246,0.543,0.0,0.201,0.67,114.609,audio_features,4hEl2wrneFEJbJ6SDYWd2f,spotify:track:4hEl2wrneFEJbJ6SDYWd2f,https://api.spotify.com/v1/tracks/4hEl2wrneFEJbJ6SDYWd2f,https://api.spotify.com/v1/audio-analysis/4hEl2wrneFEJbJ6SDYWd2f,248133,5,1841,Eminem - Not Afraid,eminem,32273448,492400,14580,j5-yKhDd64s,4hEl2wrneFEJbJ6SDYWd2f,6841875237454252033,1440759534,1440759247,n7F8XD8PdlD0
Aam Jahe Munde,73,Parmish Verma,66,Aam Jahe Munde,207838,spotify:track:32VAw8DL9ixX5XSW2VLcZ4,0.876,0.575,8,-6.044,0,0.135,0.308,0.0,0.214,0.716,91.989,audio_features,32VAw8DL9ixX5XSW2VLcZ4,spotify:track:32VAw8DL9ixX5XSW2VLcZ4,https://api.spotify.com/v1/tracks/32VAw8DL9ixX5XSW2VLcZ4,https://api.spotify.com/v1/audio-analysis/32VAw8DL9ixX5XSW2VLcZ4,207839,4,1844,Aam Jahe Munde | Parmish Verma feat Pardhaan | Desi Crew | Laddi Chahal,Parmish Verma,3445549,491924,6523,muds1gFUTN8,32VAw8DL9ixX5XSW2VLcZ4,6823262918616811521,1511228822,1511228815,f0BfUIpvCuiX
Love Stereo - Instrumental,0,House Hits,17,Discoteque,304853,spotify:track:6ybI6tkzM4xtrDa3jzxx7F,0.695,0.775,8,-7.726,0,0.056,0.00273,0.836,0.0452,0.591,124.003,audio_features,6ybI6tkzM4xtrDa3jzxx7F,spotify:track:6ybI6tkzM4xtrDa3jzxx7F,https://api.spotify.com/v1/tracks/6ybI6tkzM4xtrDa3jzxx7F,https://api.spotify.com/v1/audio-analysis/6ybI6tkzM4xtrDa3jzxx7F,304854,4,1846,Edward Maya - Stereo Love Instrumental Original (Lyrics),instrumental,123706599,490800,1400,XVAB0mp-7qQ,6ybI6tkzM4xtrDa3jzxx7F,310188012628332544,,,XkNolMf7xKhb
Vida Real,32,Esteban Tavares,37,Vida Real,230565,spotify:track:2WZpf1SuDwLWtu5rFFd9il,0.299,0.309,9,-12.864,1,0.0329,0.795,0.0,0.237,0.362,149.382,audio_features,2WZpf1SuDwLWtu5rFFd9il,spotify:track:2WZpf1SuDwLWtu5rFFd9il,https://api.spotify.com/v1/tracks/2WZpf1SuDwLWtu5rFFd9il,https://api.spotify.com/v1/audio-analysis/2WZpf1SuDwLWtu5rFFd9il,230566,4,1847,original sound,Esteban Restrepo,118516991,490500,10204,,2WZpf1SuDwLWtu5rFFd9il,6962998103721134853,1663956427,1663956425,HmDA7ewLbRdU
Reminder,0,The Weeknd,94,Starboy,218880,spotify:track:3IU6xbfNZosvTdRrGs8b2u,0.738,0.517,8,-7.364,1,0.13,0.143,0.0,0.163,0.357,79.995,audio_features,3IU6xbfNZosvTdRrGs8b2u,spotify:track:3IU6xbfNZosvTdRrGs8b2u,https://api.spotify.com/v1/tracks/3IU6xbfNZosvTdRrGs8b2u,https://api.spotify.com/v1/audio-analysis/3IU6xbfNZosvTdRrGs8b2u,218880,4,1848,The Weeknd - Reminder (Official Video),The Weeknd,79663721,490300,1670,JZjAg6fK-BQ,3IU6xbfNZosvTdRrGs8b2u,6928589402906036226,1440871703,1440871397,d9NcgAbKbIHv
It s Beginning to Look a Lot Like Christmas - X-Mas,1,James Butler,51,Christmas Jazz Lounge (Cosy Holiday Music),214991,spotify:track:3nNPLOUrCOufIr94fajMoq,0.669,0.476,7,-10.868,1,0.0401,0.549,0.866,0.106,0.816,139.954,audio_features,3nNPLOUrCOufIr94fajMoq,spotify:track:3nNPLOUrCOufIr94fajMoq,https://api.spotify.com/v1/tracks/3nNPLOUrCOufIr94fajMoq,https://api.spotify.com/v1/audio-analysis/3nNPLOUrCOufIr94fajMoq,214992,4,1849,It's Beginning to Look a Lot Like Christmas (Official Music Video),Perry Como & The Fontane Sisters,108531146,490200,-2588,SnunPV-XTbA,3nNPLOUrCOufIr94fajMoq,6791523590471682049,,,0liNA1L8bbH5
Mehndi Mehndi,18,Aparna Mayekar,12,Deewana Mujh Sa Nahin (Original Motion Picture Soundtrack),220506,spotify:track:4NYvYMZDaWKoZmgULprctU,0.598,0.563,9,-11.456,1,0.0899,0.699,2.41e-05,0.0557,0.96,80.95,audio_features,4NYvYMZDaWKoZmgULprctU,spotify:track:4NYvYMZDaWKoZmgULprctU,https://api.spotify.com/v1/tracks/4NYvYMZDaWKoZmgULprctU,https://api.spotify.com/v1/audio-analysis/4NYvYMZDaWKoZmgULprctU,220507,4,1850,original sound,Mayank,41483135,489900,-68,,4NYvYMZDaWKoZmgULprctU,6683376485459413766,,,e0HhAluT9ltX
